loc_id,urban,country,person_id
16700,2,MY,33006
6432,1,MY,36965
17346,2,MY,36061
34047,3,MY,32443
5822,1,MY,33174
4393,1,MY,25596
34917,3,MY,35753
12107,2,MY,7222
26720,3,MY,8006
36821,3,TR,29503
26685,3,MY,7633
3339,1,MY,20399
17138,2,MY,35380
6347,1,MY,36076
11707,2,MY,5519
5368,1,MY,30837
34206,3,MY,32845
34986,3,MY,35937
17044,2,MY,34991
35063,3,MY,36675
35193,3,MY,37076
5979,1,MY,33742
34163,3,MY,32747
18062,2,SG,34988
5166,1,MY,29821
34722,3,MY,35154
16188,2,MY,31425
5435,1,MY,31086
17226,2,MY,35610
17384,2,MY,36733
15654,2,MY,27548
34675,3,MY,34986
29711,3,MY,19698
14602,2,MY,23664
34337,3,MY,33206
6374,1,MY,36705
3585,1,MY,21717
35135,3,MY,36922
6294,1,MY,35941
16160,2,MY,31260
12094,2,MY,7161
26516,3,MY,6399
17507,2,MY,37633
4876,1,MY,27461
14872,2,MY,24484
16558,2,MY,32509
4095,1,MY,24126
34534,3,MY,33788
14760,2,MY,24152
6292,1,MY,35938
11519,2,MY,4101
17281,2,MY,35802
17460,2,MY,37023
5060,1,MY,27997
6496,1,MY,37572
6393,1,MY,36783
1968,1,MY,7710
34020,3,MY,32364
5453,1,MY,31210
16992,2,MY,34808
34284,3,MY,33051
7829,1,US,17828
6400,1,MY,36807
34893,3,MY,35680
5998,1,MY,33813
5828,1,MY,33192
12364,2,MY,9842
14380,2,MY,23014
6142,1,MY,35196
6346,1,MY,36075
31842,3,MY,25404
14835,2,MY,24414
11176,2,MY,3163
11639,2,MY,4492
5712,1,MY,32576
5450,1,MY,31207
37820,3,US,15176
15834,2,MY,29735
16913,2,MY,33698
30449,3,MY,21600
34071,3,MY,32522
6329,1,MY,36018
34643,3,MY,34864
35136,3,MY,36923
5441,1,MY,31109
34102,3,MY,32553
17393,2,MY,36770
17352,2,MY,36093
17451,2,MY,36969
31843,3,MY,25405
5730,1,MY,32656
17203,2,MY,35573
32535,3,MY,27255
13196,2,MY,14272
6470,1,MY,37102
6395,1,MY,36788
34677,3,MY,34992
29763,3,MY,19827
16778,2,MY,33272
33109,3,MY,29894
16319,2,MY,31738
32103,3,MY,26086
34940,3,MY,35814
15845,2,MY,29746
3660,1,MY,21792
34008,3,MY,32340
6020,1,MY,33874
9700,2,DE,37677
34978,3,MY,35920
35307,3,MY,38552
16518,2,MY,32415
12090,2,MY,7148
3988,1,MY,23572
6343,1,MY,36058
34082,3,MY,32533
17167,2,MY,35457
4924,1,MY,27509
16574,2,MY,32587
4319,1,MY,25236
34774,3,MY,35302
11502,2,MY,4063
21798,2,US,39434
34150,3,MY,32699
34851,3,MY,35553
6200,1,MY,35523
16799,2,MY,33335
17173,2,MY,35469
35211,3,MY,37577
17179,2,MY,35487
34100,3,MY,32551
34371,3,MY,33319
1179,1,JP,33170
33643,3,MY,31299
35072,3,MY,36708
5002,1,MY,27851
35141,3,MY,36928
12036,2,MY,6958
34924,3,MY,35771
34659,3,MY,34920
17354,2,MY,36105
16759,2,MY,33196
35272,3,MY,37799
31423,3,MY,24259
3375,1,MY,20588
25819,3,MY,3285
1977,1,MY,7968
17448,2,MY,36953
34108,3,MY,32595
22050,3,AU,8593
1868,1,MY,6428
27498,3,MY,10878
1257,1,MY,421
17716,2,NZ,32679
16664,2,MY,32855
16902,2,MY,33671
16603,2,MY,32667
17492,2,MY,37561
16484,2,MY,32283
34909,3,MY,35720
6301,1,MY,35954
17350,2,MY,36079
16302,2,MY,31721
35019,3,MY,36067
34737,3,MY,35183
34831,3,MY,35495
5,1,AL,28665
19358,2,US,9316
34349,3,MY,33258
17349,2,MY,36078
34927,3,MY,35775
16820,2,MY,33389
3548,1,MY,21680
31357,3,MY,24078
34911,3,MY,35722
12992,2,MY,12871
11916,2,MY,6153
31297,3,MY,24018
3663,1,MY,21795
33252,3,MY,30182
5871,1,MY,33332
6431,1,MY,36964
31064,3,MY,23339
5830,1,MY,33199
17228,2,MY,35612
31059,3,MY,23334
881,1,HK,9165
6220,1,MY,35653
17468,2,MY,37080
26729,3,MY,8337
34985,3,MY,35936
17294,2,MY,35830
26700,3,MY,7699
9132,2,BN,21504
35287,3,MY,38457
34913,3,MY,35724
15739,2,MY,27905
1814,1,MY,6175
6351,1,MY,36095
1906,1,MY,7119
6399,1,MY,36800
17514,2,MY,37685
34883,3,MY,35635
16445,2,MY,32136
34533,3,MY,33787
197,1,BN,33731
31425,3,MY,24261
5689,1,MY,32471
35160,3,MY,36988
9161,2,BN,34996
25847,3,MY,3445
6284,1,MY,35888
34669,3,MY,34949
17344,2,MY,36059
33117,3,MY,29902
17213,2,MY,35597
17471,2,MY,37084
29716,3,MY,19703
16717,2,MY,33062
17224,2,MY,35608
34836,3,MY,35500
12003,2,MY,6430
16545,2,MY,32496
23118,3,DE,36542
16114,2,MY,31090
17437,2,MY,36932
31775,3,MY,25217
10532,2,ID,37079
17318,2,MY,35953
11924,2,MY,6166
34811,3,MY,35394
35015,3,MY,36053
6492,1,MY,37552
16722,2,MY,33071
3388,1,MY,20601
5838,1,MY,33231
34107,3,MY,32562
15602,2,MY,27229
32176,3,MY,26260
34283,3,MY,33046
26336,3,MY,5741
6185,1,MY,35453
16510,2,MY,32369
34843,3,MY,35545
8804,2,AU,8021
5993,1,MY,33795
6367,1,MY,36671
17289,2,MY,35823
34979,3,MY,35921
35031,3,MY,36087
35977,3,PH,33169
36701,3,SG,35188
34240,3,MY,32956
35226,3,MY,37654
5722,1,MY,32625
17243,2,MY,35671
34938,3,MY,35809
34994,3,MY,35982
6381,1,MY,36742
6279,1,MY,35879
5768,1,MY,32866
4327,1,MY,25355
5686,1,MY,32460
8657,1,US,39594
34286,3,MY,33056
34740,3,MY,35186
34845,3,MY,35547
4051,1,MY,23924
13735,2,MY,20832
6068,1,MY,34910
6145,1,MY,35201
36724,3,SI,28745
6,1,AL,36256
17428,2,MY,36891
23887,3,GB,38609
35229,3,MY,37668
34745,3,MY,35200
6229,1,MY,35697
6032,1,MY,34710
6541,1,MY,37803
16657,2,MY,32839
34373,3,MY,33326
35532,3,NZ,38444
34391,3,MY,33395
23671,3,GB,17289
34846,3,MY,35548
15641,2,MY,27535
17039,2,MY,34964
17180,2,MY,35488
12119,2,MY,7264
34589,3,MY,34699
32003,3,MY,25816
11935,2,MY,6204
5547,1,MY,31932
26546,3,MY,6905
22297,3,BN,35543
34204,3,MY,32840
6540,1,MY,37802
34541,3,MY,33803
36679,3,SG,31345
35134,3,MY,36921
38717,3,US,28652
17543,2,MY,37804
1994,1,MY,8358
35186,3,MY,37056
34952,3,MY,35849
16718,2,MY,33063
6370,1,MY,36682
6171,1,MY,35404
1886,1,MY,6945
6226,1,MY,35659
35080,3,MY,36735
17192,2,MY,35532
26613,3,MY,7113
6366,1,MY,36670
21192,2,US,35542
35090,3,MY,36764
30614,3,MY,22358
16842,2,MY,33467
17145,2,MY,35401
17335,2,MY,36028
34621,3,MY,34792
6334,1,MY,36035
33565,3,MY,31027
28030,3,MY,11912
26449,3,MY,6147
31292,3,MY,23867
16493,2,MY,32292
37618,3,US,9706
400,1,CA,39576
17190,2,MY,35530
16987,2,MY,34803
34885,3,MY,35637
26718,3,MY,8002
35058,3,MY,36655
17231,2,MY,35615
34549,3,MY,33828
33898,3,MY,32072
9164,2,BN,35432
5301,1,MY,30525
8195,1,US,34436
35701,3,PH,10322
16546,2,MY,32497
5805,1,MY,33078
9158,2,BN,33831
6391,1,MY,36781
34766,3,MY,35256
11331,2,MY,3557
17034,2,MY,34955
17473,2,MY,37086
6410,1,MY,36852
6239,1,MY,35727
34137,3,MY,32669
15747,2,MY,27934
15235,2,MY,25813
27908,3,MY,11632
22218,3,BG,2272
14357,2,MY,22991
5316,1,MY,30639
34910,3,MY,35721
26369,3,MY,5919
16849,2,MY,33474
16586,2,MY,32632
34871,3,MY,35623
5772,1,MY,32881
31893,3,MY,25516
30776,3,MY,22520
25629,3,MY,928
15455,2,MY,26627
26674,3,MY,7587
6330,1,MY,36019
4498,1,MY,26038
13327,2,MY,18594
35234,3,MY,37673
12709,2,MY,11178
6512,1,MY,37676
35184,3,MY,37046
35819,3,PH,18696
11501,2,MY,4062
29683,3,MY,19497
11767,2,MY,5717
17005,2,MY,34842
37703,3,US,13846
1808,1,MY,6127
29480,3,MY,18618
410,1,CH,30393
1659,1,MY,4428
28685,3,MY,13522
964,1,ID,19442
5724,1,MY,32627
34516,3,MY,33751
16544,2,MY,32495
27668,3,MY,11247
27266,3,MY,10269
17197,2,MY,35537
13910,2,MY,21517
16716,2,MY,33055
28993,3,MY,14133
32076,3,MY,26024
26609,3,MY,7103
13078,2,MY,13393
9157,2,BN,33042
34689,3,MY,35049
6561,1,MY,38533
5350,1,MY,30769
34292,3,MY,33065
31958,3,MY,25700
17562,2,MY,38519
11913,2,MY,6150
16153,2,MY,31253
5821,1,MY,33173
29460,3,MY,18564
21631,2,US,38824
35169,3,MY,37011
15761,2,MY,28001
4271,1,MY,25007
29793,3,MY,19857
5630,1,MY,32175
34947,3,MY,35833
6159,1,MY,35319
3249,1,MY,19764
6684,1,PH,4182
18064,2,SG,35679
35045,3,MY,36604
34083,3,MY,32534
34918,3,MY,35759
34066,3,MY,32468
15317,2,MY,26108
31544,3,MY,24655
26667,3,MY,7569
34077,3,MY,32528
36132,3,PL,17007
5513,1,MY,31657
6832,1,PH,37771
32947,3,MY,28103
19150,2,US,8042
36692,3,SG,32906
33947,3,MY,32121
6235,1,MY,35703
3903,1,MY,23487
29676,3,MY,19470
3367,1,MY,20580
14920,2,MY,24620
16595,2,MY,32641
29731,3,MY,19718
4219,1,MY,24797
14295,2,MY,22929
17207,2,MY,35591
38660,3,US,25195
19229,2,US,8409
11190,2,MY,3177
21,1,AT,29088
18585,2,US,2249
19,1,AT,17464
38841,3,US,29408
7320,1,US,7314
15818,2,MY,29134
16923,2,MY,33773
35214,3,MY,37591
34833,3,MY,35497
5681,1,MY,32413
38640,3,US,20533
31421,3,MY,24257
6375,1,MY,36706
20660,2,US,28371
5758,1,MY,32785
35158,3,MY,36983
17262,2,MY,35736
38716,3,US,28651
6071,1,MY,34918
26393,3,MY,5990
36527,3,SG,7063
35151,3,MY,36972
10756,2,KR,3878
19057,2,US,7280
17198,2,MY,35538
14901,2,MY,24601
8822,2,AU,8552
26359,3,MY,5869
16478,2,MY,32248
8153,1,US,34198
7823,1,US,17807
17372,2,MY,36674
12188,2,MY,7951
33609,3,MY,31142
6377,1,MY,36712
7597,1,US,15880
16173,2,MY,31360
35079,3,MY,36724
34123,3,MY,32610
17404,2,MY,36818
35163,3,MY,36996
35042,3,MY,36120
17377,2,MY,36698
17143,2,MY,35385
35100,3,MY,36793
31252,3,MY,23808
35258,3,MY,37751
34901,3,MY,35688
6222,1,MY,35655
26625,3,MY,7156
34914,3,MY,35725
17503,2,MY,37615
16555,2,MY,32506
26665,3,MY,7557
34889,3,MY,35645
11219,2,MY,3206
33962,3,MY,32214
19108,2,US,7655
6984,1,TH,5877
22488,3,CA,2700
22519,3,CA,6851
34888,3,MY,35640
17426,2,MY,36879
168,1,BN,7131
17438,2,MY,36933
34875,3,MY,35627
6487,1,MY,37532
6184,1,MY,35452
17245,2,MY,35673
10916,2,MY,377
16931,2,MY,33825
30273,3,MY,21332
17208,2,MY,35592
5302,1,MY,30529
6265,1,MY,35815
23825,3,GB,36768
34873,3,MY,35625
10945,2,MY,459
791,1,GB,30747
14583,2,MY,23645
5948,1,MY,33659
9166,2,BN,36943
9691,2,DE,34938
34520,3,MY,33755
31647,3,MY,24861
5708,1,MY,32572
213,1,BY,39196
9159,2,BN,34801
28847,3,MY,13835
6204,1,MY,35577
3340,1,MY,20400
17339,2,MY,36042
34136,3,MY,32668
1494,1,MY,3662
34816,3,MY,35419
24182,3,ID,8939
17320,2,MY,35961
16533,2,MY,32484
12077,2,MY,7124
35084,3,MY,36748
6234,1,MY,35702
17257,2,MY,35711
6228,1,MY,35696
32917,3,MY,28042
10554,2,IE,35904
17515,2,MY,37686
17295,2,MY,35835
6207,1,MY,35580
22849,3,CA,38306
588,1,FR,2162
17080,2,MY,35214
33673,3,MY,31329
6348,1,MY,36088
6469,1,MY,37101
33536,3,MY,30963
35187,3,MY,37057
35022,3,MY,36070
32285,3,MY,26549
6392,1,MY,36782
36761,3,TH,31377
35025,3,MY,36081
17805,2,PH,10681
22622,3,CA,15270
32108,3,MY,26091
34739,3,MY,35185
26615,3,MY,7126
16809,2,MY,33352
22298,3,BN,35740
20927,2,US,29522
15742,2,MY,27929
33689,3,MY,31517
27535,3,MY,10915
20420,2,US,18134
32698,3,MY,27589
5714,1,MY,32578
31639,3,MY,24853
38157,3,US,17140
21969,3,AR,2271
11194,2,MY,3181
33977,3,MY,32229
26537,3,MY,6704
22206,3,BE,8581
36513,3,SG,3968
37208,3,US,3873
427,1,CZ,6585
32777,3,MY,27668
37241,3,US,4832
20317,2,US,17754
9494,2,CA,37317
17097,2,MY,35277
20365,2,US,17940
1769,1,MY,5816
200,1,BN,36861
15777,2,MY,28086
12048,2,MY,7008
16922,2,MY,33772
33598,3,MY,31099
5664,1,MY,32319
5977,1,MY,33734
5679,1,MY,32365
6069,1,MY,34911
35137,3,MY,36924
34746,3,MY,35203
33828,3,MY,31848
5982,1,MY,33759
5849,1,MY,33280
11130,2,MY,2963
5690,1,MY,32472
6523,1,MY,37723
16191,2,MY,31428
6199,1,MY,35522
13305,2,MY,18439
6261,1,MY,35799
10291,2,HK,35903
35294,3,MY,38481
26418,3,MY,6071
6537,1,MY,37791
22753,3,CA,28981
34987,3,MY,35947
16128,2,MY,31167
12776,2,MY,11499
30178,3,MY,21237
2355,1,MY,11431
30218,3,MY,21277
34765,3,MY,35255
26138,3,MY,4269
14568,2,MY,23630
34142,3,MY,32683
35256,3,MY,37746
16309,2,MY,31728
34975,3,MY,35905
16560,2,MY,32511
35199,3,MY,37107
6397,1,MY,36794
33567,3,MY,31029
34463,3,MY,33580
33632,3,MY,31192
7952,1,US,28323
30263,3,MY,21322
8921,2,AU,28550
5707,1,MY,32571
34939,3,MY,35813
17338,2,MY,36041
5984,1,MY,33764
34852,3,MY,35554
35625,3,PH,6248
16605,2,MY,32678
21948,3,AE,38341
8986,2,AU,36284
17621,2,NL,16945
6288,1,MY,35917
9058,2,AU,39419
31479,3,MY,24425
16867,2,MY,33550
31364,3,MY,24085
34884,3,MY,35636
14692,2,MY,23972
16598,2,MY,32644
26874,3,MY,9430
13534,2,MY,20039
27343,3,MY,10723
6570,1,MY,38564
5599,1,MY,32144
17363,2,MY,36626
26552,3,MY,6919
6244,1,MY,35732
34684,3,MY,35032
35036,3,MY,36101
8164,1,US,34270
37580,3,US,8766
6297,1,MY,35945
13933,2,MY,21862
12093,2,MY,7151
10031,2,GB,17350
35212,3,MY,37583
2615,1,MY,13080
17382,2,MY,36719
12555,2,MY,10600
15196,2,MY,25678
17232,2,MY,35644
34868,3,MY,35620
3304,1,MY,19951
33824,3,MY,31844
35561,3,PH,181
8267,1,US,36243
24724,3,IN,5375
26957,3,MY,9513
932,1,ID,9711
27916,3,MY,11640
35030,3,MY,36086
25727,3,MY,3011
35071,3,MY,36701
15031,2,MY,25028
34035,3,MY,32406
34120,3,MY,32607
16439,2,MY,32043
30683,3,MY,22427
6554,1,MY,38279
25521,3,MY,628
11969,2,MY,6296
24690,3,IN,2440
1301,1,MY,639
18552,2,US,2153
31814,3,MY,25322
19660,2,US,15549
7140,1,US,2217
14785,2,MY,24253
21857,2,US,39714
7258,1,US,5401
20776,2,US,28827
9791,2,FI,28279
18094,2,TR,19651
35023,3,MY,36071
34824,3,MY,35456
16543,2,MY,32494
38407,3,US,18289
14791,2,MY,24274
5991,1,MY,33793
6539,1,MY,37800
34207,3,MY,32846
16571,2,MY,32584
12141,2,MY,7612
36647,3,SG,21628
17470,2,MY,37083
17476,2,MY,37097
37747,3,US,14967
34046,3,MY,32442
16585,2,MY,32631
16937,2,MY,33837
35175,3,MY,37027
16889,2,MY,33631
17559,2,MY,38501
35086,3,MY,36753
34514,3,MY,33746
34862,3,MY,35574
17401,2,MY,36808
14614,2,MY,23676
6390,1,MY,36780
14925,2,MY,24625
17378,2,MY,36699
37718,3,US,14828
18545,2,US,2128
17271,2,MY,35766
29455,3,MY,18559
11888,2,MY,6086
31829,3,MY,25343
5865,1,MY,33322
17242,2,MY,35670
6350,1,MY,36090
37789,3,US,15087
25128,3,JP,24017
7622,1,US,15905
2567,1,MY,12783
6232,1,MY,35700
20862,2,US,29219
10356,2,ID,6316
3987,1,MY,23571
4124,1,MY,24291
32391,3,MY,26773
27544,3,MY,10924
35120,3,MY,36849
6463,1,MY,37073
39157,3,US,36330
16930,2,MY,33817
34086,3,MY,32537
26179,3,MY,4376
5832,1,MY,33201
30624,3,MY,22368
22049,3,AU,8533
10522,2,ID,31687
34495,3,MY,33681
3954,1,MY,23538
32673,3,MY,27410
34729,3,MY,35164
29895,3,MY,20306
8280,1,US,36341
29902,3,MY,20313
33106,3,MY,29891
7302,1,US,6771
35526,3,NZ,36702
31736,3,MY,25163
35521,3,NZ,35517
9128,2,BN,20403
567,1,FI,7816
1950,1,MY,7636
12027,2,MY,6929
17389,2,MY,36750
6106,1,MY,35090
32505,3,MY,27054
20541,2,US,19027
7674,1,US,16457
37793,3,US,15100
36948,3,US,1446
16364,2,MY,31783
1398,1,MY,2871
35033,3,MY,36092
34527,3,MY,33781
34216,3,MY,32865
32479,3,MY,26992
34145,3,MY,32686
4216,1,MY,24794
32897,3,MY,27993
23855,3,GB,37909
6193,1,MY,35506
10563,2,IN,68
1045,1,IE,1258
39290,3,US,37556
35385,3,NL,8226
35426,3,NO,7844
21742,2,US,39232
9371,2,CA,16492
35446,3,NZ,3865
20116,2,US,17074
32669,3,MY,27406
21587,2,US,38641
5892,1,MY,33448
361,1,CA,36157
7104,1,US,1842
10900,2,MY,329
34031,3,MY,32402
17225,2,MY,35609
17383,2,MY,36720
37546,3,US,8536
34882,3,MY,35634
34968,3,MY,35884
35012,3,MY,36047
225,1,CA,1250
14446,2,MY,23080
5688,1,MY,32462
16489,2,MY,32288
14551,2,MY,23613
35233,3,MY,37672
8301,1,US,36411
12196,2,MY,7981
20153,2,US,17111
17528,2,MY,37732
5733,1,MY,32659
26717,3,MY,7996
31559,3,MY,24670
16566,2,MY,32558
16670,2,MY,32882
16721,2,MY,33070
34212,3,MY,32858
5728,1,MY,32654
13932,2,MY,21861
11923,2,MY,6164
2969,1,MY,14549
25193,3,LT,6524
11646,2,MY,4522
12087,2,MY,7139
34545,3,MY,33810
22791,3,CA,33917
34547,3,MY,33812
34546,3,MY,33811
6674,1,PH,2817
6338,1,MY,36039
24943,3,IN,33074
34878,3,MY,35630
38949,3,US,32243
3251,1,MY,19766
33508,3,MY,30914
17940,2,QA,36063
19594,2,US,15483
38526,3,US,18868
24704,3,IN,2995
36719,3,SI,1563
7592,1,US,15875
21168,2,US,34691
21381,2,US,37414
4808,1,MY,27134
9539,2,CH,1199
25077,3,IT,39674
34042,3,MY,32417
16949,2,MY,33876
34839,3,MY,35514
1707,1,MY,4586
6574,1,MY,38710
6416,1,MY,36911
7660,1,US,16360
34758,3,MY,35234
5937,1,MY,33612
38346,3,US,17982
34018,3,MY,32361
18499,2,US,1994
12134,2,MY,7594
6162,1,MY,35368
1893,1,MY,6996
5694,1,MY,32476
26054,3,MY,3950
34432,3,MY,33497
16223,2,MY,31460
6772,1,PH,22884
17274,2,MY,35780
32034,3,MY,25886
20259,2,US,17520
35989,3,PH,35564
231,1,CA,2024
16455,2,MY,32188
33787,3,MY,31807
32384,3,MY,26766
17436,2,MY,36919
6072,1,MY,34927
3571,1,MY,21703
6967,1,SG,36115
36148,3,PL,28904
658,1,GB,4738
28983,3,MY,14123
19083,2,US,7414
29950,3,MY,20454
16549,2,MY,32500
22482,3,CA,2071
9350,2,CA,15468
15896,2,MY,30016
39007,3,US,34104
38158,3,US,17141
8547,1,US,38818
8266,1,US,36242
24228,3,ID,9382
21064,2,US,34223
10659,2,IS,39220
24114,3,ID,152
6510,1,MY,37637
21645,2,US,38867
12216,2,MY,8641
32187,3,MY,26271
5738,1,MY,32672
17131,2,MY,35340
5974,1,MY,33729
27245,3,MY,10248
17540,2,MY,37783
14798,2,MY,24304
34850,3,MY,35552
4123,1,MY,24290
23240,3,ES,16979
17495,2,MY,37588
6310,1,MY,35972
34517,3,MY,33752
17604,2,NL,6669
21446,2,US,38012
5615,1,MY,32160
34322,3,MY,33151
10762,2,KR,21852
27475,3,MY,10855
19047,2,US,6937
34941,3,MY,35819
22688,3,CA,17960
37136,3,US,2483
23985,3,GR,34402
20933,2,US,29539
24978,3,IN,38521
22726,3,CA,21011
24482,3,ID,21068
16963,2,MY,34696
7284,1,US,6630
22442,3,BS,2336
31573,3,MY,24684
5011,1,MY,27860
26624,3,MY,7155
11329,2,MY,3555
9556,2,CH,35221
7175,1,US,3344
12047,2,MY,7005
31880,3,MY,25476
34034,3,MY,32405
4448,1,MY,25854
19568,2,US,15244
8701,2,AR,16305
39229,3,US,37142
34934,3,MY,35790
24451,3,ID,21037
12968,2,MY,12683
9337,2,CA,14943
31081,3,MY,23356
23032,3,DE,5148
29314,3,MY,14738
39178,3,US,36477
26421,3,MY,6074
33408,3,MY,30680
38541,3,US,18911
34647,3,MY,34882
30787,3,MY,22531
34694,3,MY,35064
27868,3,MY,11555
29935,3,MY,20346
677,1,GB,6815
16920,2,MY,33750
33637,3,MY,31293
32436,3,MY,26949
1898,1,MY,7046
14849,2,MY,24461
16672,2,MY,32886
36529,3,SG,7219
12034,2,MY,6955
37717,3,US,14826
16214,2,MY,31451
12194,2,MY,7976
9838,2,FR,16940
11849,2,MY,5971
24027,3,HK,19515
18016,2,SE,16956
19897,2,US,16244
18709,2,US,2973
39235,3,US,37186
20345,2,US,17829
37323,3,US,5686
22560,3,CA,8359
722,1,GB,15393
6489,1,MY,37543
8955,2,AU,30557
6508,1,MY,37632
15408,2,MY,26431
20656,2,US,28351
6356,1,MY,36109
35156,3,MY,36977
20214,2,US,17384
16343,2,MY,31762
20424,2,US,18156
26278,3,MY,5489
26390,3,MY,5987
33927,3,MY,32101
34060,3,MY,32456
34695,3,MY,35072
6385,1,MY,36755
6201,1,MY,35568
29305,3,MY,14719
18034,2,SG,8924
36554,3,SG,9576
34849,3,MY,35551
20326,2,US,17776
22412,3,BR,29436
6521,1,MY,37717
1830,1,MY,6297
29289,3,MY,14683
6593,1,MY,39700
26686,3,MY,7642
7100,1,US,1765
445,1,DE,2013
1144,1,IT,38556
24899,3,IN,28046
28774,3,MY,13762
26527,3,MY,6419
38972,3,US,33939
36971,3,US,1469
35139,3,MY,36926
1948,1,MY,7634
13143,2,MY,13999
27270,3,MY,10273
28249,3,MY,12511
13151,2,MY,14007
35119,3,MY,36848
20643,2,US,28328
34654,3,MY,34903
35027,3,MY,36083
20778,2,US,28829
36149,3,PL,28957
37008,3,US,1708
24620,3,ID,37650
6499,1,MY,37582
3056,1,MY,18523
34728,3,MY,35163
1479,1,MY,3526
37957,3,US,16095
6186,1,MY,35454
38143,3,US,16902
8474,1,US,38271
21944,3,AE,36824
37925,3,US,15723
38592,3,US,19115
20741,2,US,28792
20665,2,US,28389
18409,2,US,1729
30430,3,MY,21581
16622,2,MY,32737
27421,3,MY,10801
34328,3,MY,33164
12377,2,MY,9855
35167,3,MY,37006
32353,3,MY,26735
34699,3,MY,35084
3487,1,MY,21486
5901,1,MY,33457
37446,3,US,7757
21533,2,US,38289
367,1,CA,36456
7634,1,US,16195
37949,3,US,16087
27965,3,MY,11760
31180,3,MY,23736
8758,2,AU,2348
12818,2,MY,11763
35290,3,MY,38463
38529,3,US,18871
6491,1,MY,37551
31350,3,MY,24071
28024,3,MY,11906
17542,2,MY,37798
6426,1,MY,36940
17164,2,MY,35448
6511,1,MY,37645
3764,1,MY,22762
5482,1,MY,31397
35239,3,MY,37694
17399,2,MY,36805
17522,2,MY,37703
4564,1,MY,26338
18560,2,US,2172
5244,1,MY,30202
33895,3,MY,32069
24771,3,IN,7947
35298,3,MY,38506
8916,2,AU,24946
13426,2,MY,19491
6507,1,MY,37621
33997,3,MY,32301
14093,2,MY,22022
21073,2,US,34278
12086,2,MY,7138
11984,2,MY,6352
818,1,GB,36299
37744,3,US,14959
25390,3,MY,292
7549,1,US,15419
23821,3,GB,36502
7184,1,US,4665
293,1,CA,15383
35420,3,NO,735
21616,2,US,38728
12190,2,MY,7963
20890,2,US,29334
18396,2,US,1658
7277,1,US,6537
39476,3,US,38810
16232,2,MY,31469
20935,2,US,29551
31022,3,MY,23297
13674,2,MY,20771
14933,2,MY,24633
15826,2,MY,29647
14166,2,MY,22095
30809,3,MY,22553
29747,3,MY,19734
30930,3,MY,23205
5685,1,MY,32422
5327,1,MY,30692
4369,1,MY,25501
13756,2,MY,20853
30039,3,MY,21098
32068,3,MY,26003
4171,1,MY,24541
4180,1,MY,24567
4734,1,MY,26839
5224,1,MY,30115
30342,3,MY,21401
31956,3,MY,25698
16407,2,MY,32011
35318,3,MY,39159
32374,3,MY,26756
17193,2,MY,35533
19868,2,US,16161
38943,3,US,31199
5989,1,MY,33769
6245,1,MY,35733
34971,3,MY,35891
12461,2,MY,9939
28441,3,MY,12993
28456,3,MY,13033
9652,2,DE,17748
14922,2,MY,24622
5755,1,MY,32759
37682,3,US,13132
27130,3,MY,10133
37681,3,US,13070
22792,3,CA,33966
16800,2,MY,33340
33958,3,MY,32210
12811,2,MY,11727
8784,2,AU,6543
30050,3,MY,21109
16117,2,MY,31100
28392,3,MY,12864
33781,3,MY,31801
20353,2,US,17863
17795,2,PH,9310
5522,1,MY,31666
19912,2,US,16339
28975,3,MY,14115
9634,2,DE,15763
6268,1,MY,35834
24215,3,ID,9369
4973,1,MY,27732
15002,2,MY,24873
10175,2,GB,37484
525,1,DK,34468
35854,3,PH,20369
16868,2,MY,33551
20645,2,US,28330
37811,3,US,15159
9498,2,CA,37489
667,1,GB,5233
36816,3,TR,28518
93,1,AU,29038
18261,2,US,1159
33364,3,MY,30558
954,1,ID,13429
24183,3,ID,8940
18899,2,US,5335
8780,2,AU,5496
19199,2,US,8211
35268,3,MY,37779
8834,2,AU,9217
36480,3,SE,17196
26814,3,MY,9000
27923,3,MY,11650
6252,1,MY,35748
27455,3,MY,10835
11350,2,MY,3576
28948,3,MY,14088
6572,1,MY,38569
25962,3,MY,3705
36681,3,SG,31598
23851,3,GB,37734
21871,2,ZA,1031
25617,3,MY,908
22373,3,BR,8131
1220,1,MY,26
36364,3,RS,37486
32377,3,MY,26759
14525,2,MY,23443
21361,2,US,37321
11686,2,MY,5465
27521,3,MY,10901
8372,1,US,37370
13293,2,MY,18214
19997,2,US,16584
38902,3,US,30187
36082,3,PL,1978
7252,1,US,5322
18971,2,US,6566
7664,1,US,16390
27217,3,MY,10220
7493,1,US,14991
2555,1,MY,12702
39666,3,VE,19079
7539,1,US,15409
16531,2,MY,32464
22798,3,CA,34325
34570,3,MY,33886
7836,1,US,17854
18256,2,US,1154
19737,2,US,15626
18932,2,US,5726
21676,2,US,38999
22248,3,BN,526
29346,3,MY,14867
21612,2,US,38724
16563,2,MY,32514
24492,3,ID,22196
38453,3,US,18483
5719,1,MY,32622
34109,3,MY,32596
34531,3,MY,33785
19003,2,US,6740
37667,3,US,12431
16454,2,MY,32187
24305,3,ID,12074
3220,1,MY,19561
16579,2,MY,32592
15707,2,MY,27764
35138,3,MY,36925
7586,1,US,15456
16832,2,MY,33422
1925,1,MY,7209
20112,2,US,17070
37971,3,US,16109
7313,1,US,6847
26347,3,MY,5805
4795,1,MY,27121
23918,3,GB,39125
23260,3,ES,28717
